Date,Close,High,Low,Open,Volume
2026-05-27 09:00:00+09:00,233.3999938964844,248.2700042724609,224.17999267578125,245.42999267578125,25694700
2026-05-28 09:00:00+09:00,243.2899932861328,249.4600067138672,231.5200042724609,236.0,21118400
2026-05-29 09:00:00+09:00,251.0200042724609,259.9200134277344,247.509994506836,250.19000244140625,28781800
2026-06-01 09:00:00+09:00,228.14735412597656,237.1441237658589,225.97536831736144,232.47137988104703,21185200
2026-06-02 09:00:00+09:00,239.9537353515625,244.2877339780873,225.2181673861275,231.1462690917016,18508500
2026-06-03 09:00:00+09:00,249.08999633789065,254.1513045467482,232.16252664369185,234.15516695256625,19467000
2026-06-04 09:00:00+09:00,242.57000732421875,246.6999969482422,235.32000732421875,239.4499969482422,14185600
2026-06-05 09:00:00+09:00,215.94000244140625,238.44000244140625,215.0,237.6499938964844,24189200
2026-06-08 09:00:00+09:00,217.7700042724609,221.92999267578125,214.6300048828125,221.02999877929688,17180600
2026-06-09 09:00:00+09:00,205.4199981689453,219.63999938964844,192.6699981689453,216.4600067138672,29906300
2026-06-10 09:00:00+09:00,191.1999969482422,204.8999938964844,190.1000061035156,199.4600067138672,18426600
2026-06-11 09:00:00+09:00,202.9600067138672,203.83999633789065,190.75,190.9199981689453,18933100
2026-06-12 09:00:00+09:00,211.72000122070312,215.009994506836,200.1000061035156,201.8500061035156,14123700
2026-06-15 09:00:00+09:00,220.8099975585937,226.4600067138672,216.27999877929688,219.7700042724609,13993800
2026-06-16 09:00:00+09:00,214.07000732421875,231.19000244140625,213.8000030517578,225.8300018310547,19629600
2026-06-17 09:00:00+09:00,212.97000122070312,221.32000732421875,212.67999267578125,219.0399932861328,11955800
2026-06-18 09:00:00+09:00,226.1100006103516,229.4199981689453,214.72999572753903,220.7100067138672,47081500
2026-06-22 09:00:00+09:00,221.8999938964844,233.44000244140625,215.5,222.92999267578125,18203400
2026-06-23 09:00:00+09:00,204.1300048828125,209.17999267578125,198.44000244140625,207.33999633789065,23781900
2026-06-24 09:00:00+09:00,197.41000366210938,202.97000122070312,191.02000427246094,202.57000732421875,25519600
2026-06-25 09:00:00+09:00,204.89999389648438,219.42999267578125,199.82000732421875,219.42999267578125,34793200
2026-06-26 09:00:00+09:00,189.38999938964844,208.86000061035156,186.17999267578125,201.6999969482422,37128900
2026-06-29 09:00:00+09:00,188.72000122070312,194.58999633789062,183.5800018310547,193.02999877929688,21568600
2026-06-30 09:00:00+09:00,185.91000366210938,193.5,184.4600067138672,188.77999877929688,8397252
