Date,Close,High,Low,Open,Volume
2026-05-27 09:00:00+09:00,1003.6900024414062,1013.510009765625,999.6900024414062,1003.8599853515624,2390100
2026-05-28 09:00:00+09:00,995.2000122070312,1012.0,994.27001953125,1011.6099853515624,2844300
2026-05-29 09:00:00+09:00,956.3200073242188,998.8200073242188,945.4500122070312,986.5700073242188,7028000
2026-06-01 09:00:00+09:00,946.1099853515624,959.2100219726562,936.510009765625,955.0,2816300
2026-06-02 09:00:00+09:00,954.27001953125,955.3900146484376,939.4500122070312,942.2899780273438,2218200
2026-06-03 09:00:00+09:00,961.8300170898438,969.1799926757812,951.97998046875,952.8800048828124,2174100
2026-06-04 09:00:00+09:00,972.3499755859376,990.010009765625,968.2100219726562,986.9600219726562,2345200
2026-06-05 09:00:00+09:00,971.8699951171876,997.4099731445312,971.5999755859376,977.5,3092000
2026-06-08 09:00:00+09:00,974.75,978.97998046875,961.0,963.4600219726562,2086100
2026-06-09 09:00:00+09:00,968.5900268554688,981.969970703125,964.9400024414062,974.2100219726562,1998600
2026-06-10 09:00:00+09:00,983.3699951171876,985.260009765625,964.3099975585938,977.4400024414062,1715600
2026-06-11 09:00:00+09:00,975.6900024414062,989.1199951171876,974.0,986.9099731445312,1903400
2026-06-12 09:00:00+09:00,982.3499755859376,984.780029296875,970.0,975.52001953125,1737300
2026-06-15 09:00:00+09:00,979.4500122070312,987.0,968.0,974.1900024414062,1893700
2026-06-16 09:00:00+09:00,986.6799926757812,995.3800048828124,973.1599731445312,980.3900146484376,1523400
2026-06-17 09:00:00+09:00,965.5900268554688,983.7100219726562,961.1599731445312,980.0,1928000
2026-06-18 09:00:00+09:00,951.4500122070312,964.0,948.3099975585938,962.7000122070312,3742900
2026-06-22 09:00:00+09:00,951.3499755859376,956.22998046875,942.530029296875,948.5700073242188,2191900
2026-06-23 09:00:00+09:00,957.6799926757812,966.3800048828124,953.489990234375,964.5,2529800
2026-06-24 09:00:00+09:00,961.0900268554688,967.9400024414062,957.0,962.030029296875,2020200
2026-06-25 09:00:00+09:00,942.239990234375,955.75,938.5999755859376,949.5700073242188,2492700
2026-06-26 09:00:00+09:00,952.5399780273438,961.6400146484376,943.0,953.25,8239200
2026-06-29 09:00:00+09:00,946.6799926757812,969.8599853515624,942.3800048828124,958.5499877929688,2450000
2026-06-30 09:00:00+09:00,935.469970703125,946.0,932.4099731445312,942.0,2870900
2026-07-01 09:00:00+09:00,924.6699829101562,940.4299926757812,920.5499877929688,940.4299926757812,2909700
2026-07-02 09:00:00+09:00,951.6699829101562,952.6400146484376,924.8400268554688,927.0,2785800
2026-07-06 09:00:00+09:00,950.25,955.5,941.4000244140624,949.0999755859376,2327500
2026-07-07 09:00:00+09:00,947.5,969.0,945.3300170898438,967.52001953125,1940200
2026-07-08 09:00:00+09:00,953.1300048828124,966.510009765625,948.0,959.0,1645500
2026-07-09 09:00:00+09:00,912.969970703125,935.0,907.6799926757812,934.9400024414062,4545200
2026-07-10 09:00:00+09:00,916.25,916.72998046875,907.2100219726562,913.739990234375,2102300
2026-07-13 09:00:00+09:00,926.4299926757812,930.97998046875,916.8800048828124,918.4299926757812,2373300
2026-07-14 09:00:00+09:00,921.75,929.4199829101562,918.5599975585938,921.3800048828124,2409200
2026-07-15 09:00:00+09:00,916.5399780273438,927.5800170898438,910.5,917.75,2423200
2026-07-16 09:00:00+09:00,945.5700073242188,945.760009765625,921.5,924.0,2735300
2026-07-17 09:00:00+09:00,940.8699951171876,964.3300170898438,933.760009765625,961.52001953125,2508000
2026-07-20 09:00:00+09:00,934.3145141601562,945.4767598979683,930.5305522820988,937.2598435659402,1507900
2026-07-21 09:00:00+09:00,927.7449340820312,930.5105565056226,922.9725535050976,928.7733283183376,1833500
2026-07-22 09:00:00+09:00,925.8380126953124,932.1180061948596,919.5080498136912,929.4023530939542,1762700
2026-07-23 09:00:00+09:00,924.5899658203124,925.0592514281324,915.3047408691222,919.048788102527,1785200
2026-07-24 09:00:00+09:00,935.030029296875,936.6599731445312,921.280029296875,925.010009765625,1586300
2026-07-27 09:00:00+09:00,951.5800170898438,956.6099853515624,936.6599731445312,938.1099853515624,2109500
2026-07-28 09:00:00+09:00,966.5800170898438,987.5499877929688,965.8699951171876,970.5499877929688,2682800
2026-07-29 09:00:00+09:00,974.030029296875,978.7999877929688,963.0,968.0700073242188,1973400
2026-07-30 09:00:00+09:00,954.1699829101562,960.760009765625,949.6799926757812,955.0399780273438,2334500
2026-07-31 09:00:00+09:00,951.8900146484376,955.5599975585938,937.510009765625,945.739990234375,1760200
2026-08-03 09:00:00+09:00,954.0800170898438,967.97998046875,948.75,965.1500244140624,2014100
2026-08-04 09:00:00+09:00,947.8499755859376,950.8599853515624,937.010009765625,945.0,2437300
2026-08-05 09:00:00+09:00,941.989990234375,956.989990234375,935.219970703125,956.989990234375,1692400
2026-08-06 09:00:00+09:00,949.1500244140624,966.1400146484376,941.780029296875,959.5499877929688,2116500
2026-08-07 09:00:00+09:00,947.8200073242188,949.7899780273438,937.510009765625,943.510009765625,1523800
2026-08-10 09:00:00+09:00,952.75,952.8900146484376,940.5599975585938,942.469970703125,1479200
2026-08-11 09:00:00+09:00,944.3200073242188,954.9000244140624,938.0900268554688,950.0499877929688,1801400
2026-08-12 09:00:00+09:00,949.5800170898438,951.3900146484376,935.0499877929688,937.4000244140624,1311800
2026-08-13 09:00:00+09:00,961.8499755859376,962.5800170898438,949.510009765625,954.25,1324900
2026-08-14 09:00:00+09:00,961.0999755859376,965.3599853515624,957.75,959.989990234375,1165100
2026-08-17 09:00:00+09:00,953.5,956.75,949.4199829101562,954.8400268554688,1242800
2026-08-18 09:00:00+09:00,961.3499755859376,971.9600219726562,955.030029296875,966.1099853515624,1845200
2026-08-19 09:00:00+09:00,956.989990234375,978.7000122070312,956.0,960.22998046875,1642300
2026-08-20 09:00:00+09:00,933.510009765625,944.219970703125,925.77001953125,931.1500244140624,2503700
2026-08-21 09:00:00+09:00,947.739990234375,949.9000244140624,933.8200073242188,939.6400146484376,2365600
2026-08-24 09:00:00+09:00,971.4000244140624,974.489990234375,951.3900146484376,953.010009765625,2204700
2026-08-25 09:00:00+09:00,960.010009765625,969.0499877929688,959.8900146484375,965.8599853515625,1359900
2026-08-26 09:00:00+09:00,956.1199951171875,964.4500122070312,954.5399780273438,960.5800170898438,1221600
2026-08-27 09:00:00+09:00,934.6599731445312,948.8499755859375,933.25,948.27001953125,2239600
2026-08-28 09:00:00+09:00,945.469970703125,953.72998046875,937.1099853515625,938.9400024414062,1401300
2026-08-31 09:00:00+09:00,947.030029296875,949.1500244140625,943.7100219726562,945.1900024414062,372224
