Date,Close,High,Low,Open,Volume
2026-05-27 09:00:00+09:00,422.7300109863281,430.5499877929688,415.3800048828125,427.0199890136719,14695600
2026-05-28 09:00:00+09:00,424.8599853515625,427.6000061035156,414.7099914550781,422.2200012207031,8905800
2026-05-29 09:00:00+09:00,418.4500122070313,430.4400024414063,417.25,427.0700073242188,11232300
2026-06-01 09:00:00+09:00,435.6300048828125,449.3900146484375,422.5,424.8800048828125,18040400
2026-06-02 09:00:00+09:00,446.6900024414063,448.3800048828125,436.010009765625,440.5799865722656,10147900
2026-06-03 09:00:00+09:00,436.6900024414063,450.1600036621094,434.5299987792969,449.989990234375,10245200
2026-06-04 09:00:00+09:00,444.9200134277344,448.010009765625,427.2999877929688,430.6300048828125,10974100
2026-06-05 09:00:00+09:00,415.1700134277344,433.8999938964844,412.7900085449219,429.7699890136719,19644200
2026-06-08 09:00:00+09:00,425.8028259277344,432.79645773034827,421.5428131800681,422.7799063408481,11245400
2026-06-09 09:00:00+09:00,426.9202270507813,437.1362927141728,404.56258181002585,429.8733028229284,21199500
2026-06-10 09:00:00+09:00,407.7950134277344,425.3239709144749,406.7474787827616,412.9928324745404,13139700
2026-06-11 09:00:00+09:00,421.0700073242188,422.25,408.8599853515625,413.260009765625,13826500
2026-06-12 09:00:00+09:00,423.9299926757813,426.9400024414063,417.2099914550781,420.0499877929688,10362500
2026-06-15 09:00:00+09:00,441.3999938964844,442.5799865722656,431.9299926757813,438.6799926757813,11184900
2026-06-16 09:00:00+09:00,425.8299865722656,440.3299865722656,425.2000122070313,436.0199890136719,10943500
2026-06-17 09:00:00+09:00,432.1499938964844,442.5,431.6400146484375,434.75,10934100
2026-06-18 09:00:00+09:00,462.1199951171875,465.2200012207031,438.3900146484375,438.8800048828125,25817100
2026-06-22 09:00:00+09:00,467.6700134277344,476.7900085449219,465.1700134277344,476.0899963378906,13686200
2026-06-23 09:00:00+09:00,436.3900146484375,447.3299865722656,434.1900024414063,439.1799926757813,20364500
2026-06-24 09:00:00+09:00,440.8299865722656,443.8599853515625,432.5799865722656,433.9800109863281,9991200
2026-06-25 09:00:00+09:00,434.989990234375,452.8999938964844,432.4400024414063,452.8999938964844,14769500
2026-06-26 09:00:00+09:00,432.3500061035156,436.1300048828125,419.1900024414063,425.0,17974100
2026-06-29 09:00:00+09:00,455.1000061035156,456.1000061035156,431.0899963378906,437.0,14881400
2026-06-30 09:00:00+09:00,477.5700073242188,479.0,453.0,455.6099853515625,15074300
2026-07-01 09:00:00+09:00,444.2300109863281,468.510009765625,443.4700012207031,467.6700134277344,18534800
2026-07-02 09:00:00+09:00,434.1600036621094,461.4700012207031,429.5,450.5400085449219,18375000
2026-07-06 09:00:00+09:00,451.7900085449219,460.0299987792969,445.6000061035156,447.7799987792969,12788500
2026-07-07 09:00:00+09:00,432.5700073242188,439.7999877929688,428.1099853515625,438.0199890136719,14898400
2026-07-08 09:00:00+09:00,436.9800109863281,440.489990234375,428.75,429.0,11411200
2026-07-09 09:00:00+09:00,436.9599914550781,447.6900024414063,436.3900146484375,446.7300109863281,11455600
2026-07-10 09:00:00+09:00,434.1099853515625,439.6600036621094,428.1000061035156,438.6700134277344,9595100
2026-07-13 09:00:00+09:00,421.5799865722656,437.989990234375,420.2900085449219,433.8200073242188,14329800
2026-07-14 09:00:00+09:00,420.3900146484375,431.05999755859375,418.8599853515625,430.8699951171875,14279000
2026-07-15 09:00:00+09:00,419.4800109863281,428.8900146484375,410.75,425.75,17012300
2026-07-16 09:00:00+09:00,409.739990234375,415.9500122070313,403.5,405.2900085449219,24891300
2026-07-17 09:00:00+09:00,398.3699951171875,404.7000122070313,386.0199890136719,392.1199951171875,20986500
2026-07-20 09:00:00+09:00,402.2999877929688,409.8900146484375,400.0799865722656,407.7099914550781,11653600
2026-07-21 09:00:00+09:00,424.6099853515625,425.3999938964844,413.55999755859375,418.739990234375,18210100
2026-07-22 09:00:00+09:00,421.2099914550781,424.80999755859375,414.2099914550781,414.9100036621094,10259500
2026-07-23 09:00:00+09:00,415.5799865722656,420.8399963378906,411.7999877929688,415.8399963378906,11048800
2026-07-24 09:00:00+09:00,403.4100036621094,412.9200134277344,400.7999877929688,411.3500061035156,11525100
2026-07-27 09:00:00+09:00,399.0899963378906,407.4299926757813,388.7999877929688,406.0799865722656,17932300
2026-07-28 09:00:00+09:00,392.30999755859375,395.3599853515625,381.2999877929688,385.0,18276300
2026-07-29 09:00:00+09:00,374.6700134277344,391.25,372.7200012207031,388.0799865722656,21700200
2026-07-30 09:00:00+09:00,403.30999755859375,406.7699890136719,387.6000061035156,392.489990234375,17474200
2026-07-31 09:00:00+09:00,404.25,420.3500061035156,398.7999877929688,419.5,11956100
2026-08-03 09:00:00+09:00,406.1099853515625,407.4400024414063,398.2000122070313,400.5899963378906,12676900
2026-08-04 09:00:00+09:00,417.1700134277344,420.25,412.1099853515625,418.0,13929100
2026-08-05 09:00:00+09:00,414.0,426.2999877929688,413.0700073242188,419.3200073242188,12790400
